feature_file,scenario,step_num,step_name,glue_code,glue_code_file,language
post_data.feature,Use post.categories when category is a composite of multiple words,1,I have a Sci-Fi Movi3s directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories when category is a composite of multiple words,2,I have a Sci-Fi Movi3s/_posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories when category is a composite of multiple words,3,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories when category is a composite of multiple words,4,"I have the following post in ""Sci-Fi Movi3s""","Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories when category is a composite of multiple words,5,"I have a ""_layouts/simple.html"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories when category is a composite of multiple words,6,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories when category is a composite of multiple words,7,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories when category is a composite of multiple words,8,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories when category is a composite of multiple words,9,"I should see ""Post categories: Sci-Fi Movi3s, vintage"" in ""_site/sci-fi movi3s/vintage/2020/04/03/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories when category is a composite of multiple words,10,"I should see ""Post URL: /sci-fi%20movi3s/vintage/2020/04/03/star-wars.html"" in ""_site/sci-fi movi3s/vintage/2020/04/03/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.slugified_categories to generate URL when category is a composite of multiple words,1,I have a Sci-Fi Movi3s directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.slugified_categories to generate URL when category is a composite of multiple words,2,I have a Sci-Fi Movi3s/_posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.slugified_categories to generate URL when category is a composite of multiple words,3,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.slugified_categories to generate URL when category is a composite of multiple words,4,"I have the following post in ""Sci-Fi Movi3s""","Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.slugified_categories to generate URL when category is a composite of multiple words,5,"I have a ""_layouts/simple.html"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use post.slugified_categories to generate URL when category is a composite of multiple words,6,"I have a ""_config.yml"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use post.slugified_categories to generate URL when category is a composite of multiple words,7,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.slugified_categories to generate URL when category is a composite of multiple words,8,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_data.feature,Use post.slugified_categories to generate URL when category is a composite of multiple words,9,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.slugified_categories to generate URL when category is a composite of multiple words,10,"I should see ""Post categories: Sci-Fi Movi3s, vintage"" in ""_site/sci-fi-movi3s/vintage/2020/04/03/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.slugified_categories to generate URL when category is a composite of multiple words,11,"I should see ""Post URL: /sci-fi-movi3s/vintage/2020/04/03/star-wars.html"" in ""_site/sci-fi-movi3s/vintage/2020/04/03/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.tags variable,1,I have a _posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.tags variable,2,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.tags variable,3,I have the following post,"Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.tags variable,4,"I have a simple layout that contains ""Post tags: {{ page.tags }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use post.tags variable,5,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.tags variable,6,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_data.feature,Use post.tags variable,7,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.tags variable,8,"I should see ""Post tags: twist"" in ""_site/2009/05/18/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when categories are in folders,1,I have a scifi directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when categories are in folders,2,I have a scifi/movies directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when categories are in folders,3,I have a scifi/movies/_posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when categories are in folders,4,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when categories are in folders,5,"I have the following post in ""scifi/movies""","Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
